iteration,loss,suboptimality,grad_norm,optimizer,problem
27,-0.04999999986257546,1.3742454396670212e-10,7.414163161039877e-05,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
28,-0.0499999999939382,6.061803836665547e-12,1.557151410433916e-05,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
29,-0.04999999999292059,7.079413444355254e-12,1.6827847469558474e-05,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
30,-0.0499999999780042,2.1995801013918737e-11,2.96619587625485e-05,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
31,-0.04999999997727953,2.2720471337667192e-11,3.014662265659661e-05,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
32,-0.04999999998516521,1.4834793116147438e-11,2.4359630072285644e-05,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
33,-0.0499999999931158,6.884201542156632e-12,1.6594207765641633e-05,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
34,-0.04999999999779445,2.205555182932528e-12,9.392655059159897e-06,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
35,-0.04999999999961714,3.8286041004198523e-13,3.913347694212657e-06,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
36,-0.04999999999999618,3.823330541052883e-15,3.9102447288080504e-07,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
37,-0.04999999999994755,5.245109901963474e-14,1.4483420324240859e-06,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
38,-0.04999999999989202,1.0798306693260429e-13,2.078356878324798e-06,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
39,-0.04999999999990222,9.778289289386066e-14,1.9776929259870168e-06,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
40,-0.04999999999994134,5.866140906363171e-14,1.5318223644009101e-06,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
41,-0.04999999999997487,2.513267371995198e-14,1.0025226109474875e-06,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
42,-0.04999999999999278,7.223388553967425e-15,5.373682120940825e-07,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
43,-0.049999999999999024,9.783840404509192e-16,1.973173700915542e-07,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
44,-0.049999999999999996,6.938893903907228e-18,1.2171525053628196e-08,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
45,-0.04999999999999968,3.2612801348363973e-16,1.1448166752128819e-07,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
46,-0.04999999999999949,5.134781488891349e-16,1.427404052822624e-07,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
47,-0.049999999999999586,4.163336342344337e-16,1.283216930905961e-07,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
48,-0.04999999999999977,2.3592239273284576e-16,9.544799842374651e-08,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
49,-0.04999999999999991,9.020562075079397e-17,5.992155137417056e-08,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
50,-0.049999999999999975,2.7755575615628914e-17,3.017401755884755e-08,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
51,-0.049999999999999996,6.938893903907228e-18,9.265447202220231e-09,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
52,-0.05,0.0,3.0419272752291526e-09,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
53,-0.05,0.0,8.587229121711712e-09,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
54,-0.04999999999999999,1.3877787807814457e-17,9.64243456603099e-09,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
55,-0.049999999999999996,6.938893903907228e-18,8.241550029564091e-09,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
56,-0.05,0.0,5.89279784962337e-09,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
57,-0.049999999999999996,6.938893903907228e-18,3.5398623153357322e-09,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
58,-0.05,0.0,1.6554219595173704e-09,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
59,-0.049999999999999996,6.938893903907228e-18,3.8211748391026294e-10,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
60,-0.05,0.0,3.309583762827401e-10,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
61,-0.05,0.0,6.213045840199199e-10,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
62,-0.05,0.0,6.422168024863749e-10,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
63,-0.049999999999999996,6.938893903907228e-18,5.24229378512157e-10,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
64,-0.05,0.0,3.6038991643001337e-10,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
65,-0.05,0.0,2.0639210789739135e-10,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
66,-0.049999999999999996,6.938893903907228e-18,8.811484485530041e-11,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
67,-0.05,0.0,1.1353338568742378e-11,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
68,-0.049999999999999996,6.938893903907228e-18,2.929823929753098e-11,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
69,-0.05,0.0,4.376412915636807e-11,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
70,-0.05,0.0,4.224427965636218e-11,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
71,-0.049999999999999996,6.938893903907228e-18,3.303568738618184e-11,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
72,-0.049999999999999996,6.938893903907228e-18,2.1824285175704475e-11,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
73,-0.049999999999999996,6.938893903907228e-18,1.1853570026079028e-11,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
74,-0.05,0.0,4.497372838653805e-12,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
75,-0.05,0.0,8.007471539287253e-14,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
76,-0.049999999999999996,6.938893903907228e-18,2.3526265400917684e-12,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
77,-0.05,0.0,3.018659761065426e-12,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
78,-0.05,0.0,2.7478188119424746e-12,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
79,-0.049999999999999996,6.938893903907228e-18,2.062787472218744e-12,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
80,-0.05,0.0,1.3078870180835845e-12,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
81,-0.05,0.0,6.688593873992882e-13,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
82,-0.05,0.0,2.1541668533141394e-13,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
83,-0.049999999999999996,6.938893903907228e-18,5.4325199070458614e-14,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
84,-0.049999999999999996,6.938893903907228e-18,1.7836250330647685e-13,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
85,-0.049999999999999996,6.938893903907228e-18,2.0474005661236428e-13,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
86,-0.049999999999999996,6.938893903907228e-18,1.7679241084779306e-13,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
87,-0.049999999999999996,6.938893903907228e-18,1.2749150764512253e-13,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
88,-0.05,0.0,7.724854896724174e-14,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
89,-0.049999999999999996,6.938893903907228e-18,3.7054182024937094e-14,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
90,-0.049999999999999996,6.938893903907228e-18,9.42055475210265e-15,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
91,-0.05,0.0,6.437379080603478e-15,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
92,-0.05,0.0,1.2874758161206955e-14,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
93,-0.05,0.0,1.3659804390548843e-14,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
94,-0.05,0.0,1.130466570252318e-14,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
95,-0.05,0.0,7.850462293418876e-15,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
96,-0.049999999999999996,6.938893903907228e-18,4.39625888431457e-15,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
97,-0.05,0.0,1.88411095042053e-15,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
98,-0.05,0.0,3.1401849173675503e-16,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
99,-0.049999999999999996,6.938893903907228e-18,6.280369834735101e-16,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
100,-0.049999999999999996,6.938893903907228e-18,9.42055475210265e-16,heavy_ball_lr0.01_m0.5,quadratic_dim2_A20.0_b1.0
