iteration,loss,suboptimality,grad_norm,optimizer,problem
51,0.23975747534719227,0.23975747534719227,0.6848376803141595,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
52,0.234060421209264,0.234060421209264,0.6726993565471796,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
53,0.22857593569703263,0.22857593569703263,0.6612338593242415,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
54,0.22329314670297024,0.22329314670297024,0.6503189966501852,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
55,0.2182015934742404,0.2182015934742404,0.6397228764919813,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
56,0.21329136985065192,0.21329136985065192,0.6291984368115587,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
57,0.20855341648511325,0.20855341648511325,0.6186902710336354,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
58,0.20397953639508684,0.20397953639508684,0.6083749092332305,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
59,0.19956207977200757,0.19956207977200757,0.5984678842939284,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
60,0.19529367563748878,0.19529367563748878,0.5890454369547314,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
61,0.19116724535016946,0.19116724535016946,0.5800697282781485,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
62,0.1871761047994386,0.1871761047994386,0.5714946260442886,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
63,0.1833139209507027,0.1833139209507027,0.5632631775281149,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
64,0.17957461671010772,0.17957461671010772,0.5552500322718322,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
65,0.17595242668567468,0.17595242668567468,0.5473142795071528,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
66,0.1724420389884257,0.1724420389884257,0.5394286975899896,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
67,0.1690385944820855,0.1690385944820855,0.5316977566878924,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
68,0.16573752524384358,0.16573752524384358,0.5242339507107117,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
69,0.16253443670882595,0.16253443670882595,0.5170647131805453,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
70,0.15942512776229437,0.15942512776229437,0.5101654452509911,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
71,0.15640562528626076,0.15640562528626076,0.5035128308998081,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
72,0.15347214260394734,0.15347214260394734,0.4970647351849208,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
73,0.15062104662651365,0.15062104662651365,0.4907391481891588,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
74,0.1478489096227062,0.1478489096227062,0.484472052776448,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
75,0.14515256334633866,0.14515256334633866,0.4782814515000801,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
76,0.14252905872180283,0.14252905872180283,0.4722372626856671,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
77,0.13997558185897357,0.13997558185897357,0.46638261611841064,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
78,0.1374894274779689,0.1374894274779689,0.4607145753098496,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
79,0.1350680190402402,0.1350680190402402,0.45521873877178914,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
80,0.13270890336151367,0.13270890336151367,0.4498771476246054,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
81,0.1304097249328294,0.1304097249328294,0.44464909316485035,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
82,0.12816823569365396,0.12816823569365396,0.4394880466983111,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
83,0.12598232870497617,0.12598232870497617,0.43438665362209805,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
84,0.12385003480408988,0.12385003480408988,0.4293795249019936,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
85,0.12176948091000021,0.12176948091000021,0.4244990090728523,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
86,0.11973886463120186,0.11973886463120186,0.4197500019352059,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
87,0.11775645960033279,0.11775645960033279,0.41512462465179967,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
88,0.11582061623427041,0.11582061623427041,0.4106123136342831,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
89,0.11392974899018313,0.11392974899018313,0.40619047630913363,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
90,0.11208233760663962,0.11208233760663962,0.4018306052536257,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
91,0.11027694380872279,0.11027694380872279,0.39752442421632034,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
92,0.10851221253150532,0.10851221253150532,0.3932897474287615,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
93,0.1067868514469107,0.1067868514469107,0.38914626606338537,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
94,0.10509961579531221,0.10509961579531221,0.3850984578409398,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
95,0.10344930909511028,0.10344930909511028,0.38114195139865725,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
96,0.10183478307202251,0.10183478307202251,0.37726939637763124,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
97,0.10025493153845573,0.10025493153845573,0.37346628743543336,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
98,0.09870869146324888,0.09870869146324888,0.36971577121401394,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
99,0.0971950511789041,0.0971950511789041,0.36601372920647557,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
100,0.095713049920568,0.095713049920568,0.3623708019328523,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
101,0.09426176678865361,0.09426176678865361,0.35879789061601647,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
102,0.09284031316341748,0.09284031316341748,0.35529716256113836,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
103,0.09144783260955222,0.09144783260955222,0.35186564775892437,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
104,0.09008349989068064,0.09008349989068064,0.34849757885155186,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
105,0.08874651815880892,0.08874651815880892,0.34518288152147725,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
106,0.08743612061904847,0.08743612061904847,0.34191216274353314,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
107,0.08615157427973487,0.08615157427973487,0.33868494701204693,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
108,0.08489217798423192,0.08489217798423192,0.3355081468731695,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
109,0.08365725621095932,0.08365725621095932,0.33238716482578307,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
110,0.08244615578439392,0.08244615578439392,0.32932233601142386,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
111,0.08125824560723821,0.08125824560723821,0.3263111339148488,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
112,0.08009291550570725,0.08009291550570725,0.3233486756637839,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
113,0.07894957532972322,0.07894957532972322,0.3204280756795727,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
114,0.07782765656160046,0.07782765656160046,0.3175449440417104,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
115,0.07672661341804886,0.07672661341804886,0.31470079789827676,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
116,0.07564592049180967,0.07564592049180967,0.31189987923902623,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
117,0.07458506949738668,0.07458506949738668,0.30914431117226915,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
118,0.07354356802411333,0.07354356802411333,0.30643340238735034,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
119,0.0725209391083163,0.0725209391083163,0.3037647126023978,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
120,0.07151672045008141,0.07151672045008141,0.3011341761634876,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
121,0.07053046453632604,0.07053046453632604,0.2985376526054986,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
122,0.06956173959416492,0.06956173959416492,0.29597393610806916,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
123,0.06861012922825979,0.06861012922825979,0.2934449730844765,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
124,0.06767523053142865,0.06767523053142865,0.2909528908390096,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
125,0.06675665261408231,0.06675665261408231,0.2884980336593427,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
126,0.06585401609335484,0.06585401609335484,0.2860792106366681,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
127,0.0649669526542702,0.0649669526542702,0.28369406698956356,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
128,0.06409510480015507,0.06409510480015507,0.28133963492637537,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
129,0.06323812623570954,0.06323812623570954,0.2790140617728919,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
130,0.06239568201910814,0.06239568201910814,0.2767177132683989,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
131,0.06156744771131341,0.06156744771131341,0.2744519780405901,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
132,0.060753108256801046,0.060753108256801046,0.2722175103646257,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
133,0.05995235739119102,0.05995235739119102,0.27001380556156407,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
134,0.05916489732625223,0.05916489732625223,0.26783946128101876,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
135,0.058390438504077664,0.058390438504077664,0.2656924886874667,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
136,0.05762869967170747,0.05762869967170747,0.26357122482073175,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
137,0.05687940803079065,0.05687940803079065,0.261475316816658,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
138,0.05614229888915234,0.05614229888915234,0.25940544492691214,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
139,0.05541711495115795,0.05541711495115795,0.2573621707162079,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
140,0.054703605792864304,0.054703605792864304,0.2553453168875339,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
141,0.054001527585237255,0.054001527585237255,0.2533540199302578,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
142,0.05331064289983158,0.05331064289983158,0.25138694485419166,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
143,0.052630720672652155,0.052630720672652155,0.24944279841311406,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
144,0.05196153627106734,0.05196153627106734,0.24752101839054866,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
145,0.051302871338456166,0.051302871338456166,0.24562183146897107,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
146,0.050654513368688675,0.050654513368688675,0.24374559298222015,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
147,0.05001625530715723,0.05001625530715723,0.24189223920207922,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
148,0.04938789531119324,0.04938789531119324,0.240061210306348,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
149,0.04876923659491844,0.04876923659491844,0.23825158630619975,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
150,0.04816008736454523,0.04816008736454523,0.23646240439675761,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
151,0.047560260827735755,0.047560260827735755,0.2346931130387053,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
152,0.04696957510385773,0.04696957510385773,0.23294370419879926,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
153,0.04638785296338251,0.04638785296338251,0.23121435084500708,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
154,0.04581492154446388,0.04581492154446388,0.2295050022259905,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
155,0.045250612158803286,0.045250612158803286,0.22781526580897238,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
156,0.0446947601662384,0.0446947601662384,0.2261444841763231,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
157,0.04414720490879133,0.04414720490879133,0.22449194444451315,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
158,0.04360778969134618,0.04360778969134618,0.22285717619207318,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
159,0.043076361714290246,0.043076361714290246,0.22124006987619813,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
160,0.04255277190391133,0.04255277190391133,0.2196406737002486,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
161,0.04203687471448869,0.04203687471448869,0.21805891643883904,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
162,0.04152852797841499,0.04152852797841499,0.2164944972114871,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
163,0.04102759280576777,0.04102759280576777,0.21494692717339736,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
164,0.040533933525131675,0.040533933525131675,0.21341567301244255,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
165,0.040047417652671696,0.040047417652671696,0.21190035427520929,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
166,0.03956791583454961,0.03956791583454961,0.2104008281899072,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
167,0.039095301728739984,0.039095301728739984,0.2089170681465637,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
168,0.03862945186551796,0.03862945186551796,0.20744897934867865,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
169,0.038170245534526276,0.038170245534526276,0.20599631338998536,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
170,0.037717564705534556,0.037717564705534556,0.20455869280487346,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
171,0.03727129397779429,0.03727129397779429,0.2031357120754928,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
172,0.03683132054598938,0.03683132054598938,0.2017270690655198,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
173,0.03639753414925137,0.03639753414925137,0.2003326185026683,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
174,0.0359698269840507,0.0359698269840507,0.19895229280394552,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
175,0.035548093603823355,0.035548093603823355,0.19758598044945755,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
176,0.035132230834467426,0.035132230834467426,0.19623346645180872,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
177,0.034722137712435215,0.034722137712435215,0.19489445008697234,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
178,0.03431771544224283,0.03431771544224283,0.19356861758421834,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
179,0.033918867363173,0.033918867363173,0.19225572926432502,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
180,0.03352549890416117,0.03352549890416117,0.1909556490990606,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
181,0.03313751751707444,0.03313751751707444,0.18966828902591723,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
182,0.032754832602875456,0.032754832602875456,0.18839352887779232,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
183,0.03237735544817981,0.03237735544817981,0.18713117820615557,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
184,0.032004999177003016,0.032004999177003016,0.18588099184568802,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
185,0.031637678715319084,0.031637678715319084,0.1846427229836508,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
186,0.031275310760141777,0.031275310760141777,0.1834161798555213,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
187,0.03091781374000096,0.03091781374000096,0.18220123872725022,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
188,0.030565107762623393,0.030565107762623393,0.18099780277849348,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
189,0.03021711455952683,0.03021711455952683,0.17980574973146007,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
190,0.02987375743796465,0.02987375743796465,0.17862490953731025,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
191,0.02953496124314092,0.02953496124314092,0.17745507922903586,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
192,0.02920065232856606,0.02920065232856606,0.17629606171951387,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
193,0.028870758528089166,0.028870758528089166,0.1751477013091959,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
194,0.028545209121658397,0.028545209121658397,0.1740098860758504,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
195,0.02822393479374438,0.02822393479374438,0.1728825169894431,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
196,0.02790686759106869,0.02790686759106869,0.1717654742784811,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
197,0.027593940885773754,0.027593940885773754,0.17065860617128767,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
198,0.027285089345530124,0.027285089345530124,0.16956174300319787,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
199,0.026980248908547028,0.026980248908547028,0.16847472513849474,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
200,0.02667935675865788,0.02667935675865788,0.16739742374971758,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
201,0.026382351295968144,0.026382351295968144,0.1663297371320659,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
202,0.026089172103571645,0.026089172103571645,0.16527156772292304,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
203,0.025799759914849927,0.025799759914849927,0.16422280129359604,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
204,0.025514056584862475,0.025514056584862475,0.16318330296353376,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
205,0.025232005066356016,0.025232005066356016,0.16215293000721082,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
206,0.024953549388495914,0.024953549388495914,0.16113155123865852,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
207,0.024678634634908134,0.024678634634908134,0.1601190577569623,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
208,0.024407206918751742,0.024407206918751742,0.1591153564203307,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
209,0.024139213355957333,0.024139213355957333,0.15812035326673943,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
210,0.023874602039618695,0.023874602039618695,0.1571339414894645,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
211,0.023613322017435538,0.023613322017435538,0.15615600188029694,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
212,0.023355323272134666,0.023355323272134666,0.15518641375174289,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
213,0.02310055670320939,0.02310055670320939,0.15422506759785254,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
214,0.022848974107741442,0.022848974107741442,0.15327186931006273,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
215,0.02260052815940072,0.02260052815940072,0.15232673298791874,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
216,0.022355172386853892,0.022355172386853892,0.15138956956832905,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
217,0.02211286115347248,0.02211286115347248,0.15046028071524395,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
218,0.021873549639258714,0.021873549639258714,0.1495387616095008,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
219,0.02163719382459044,0.02163719382459044,0.14862490959893987,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
220,0.02140375047444776,0.02140375047444776,0.1477186316956422,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
221,0.021173177121804377,0.021173177121804377,0.1468198448852393,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
222,0.02094543205004892,0.02094543205004892,0.14592846960295547,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
223,0.020720474275496906,0.020720474275496906,0.1450444224984859,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
224,0.020498263531114405,0.020498263531114405,0.14416761414221763,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
225,0.020278760251788115,0.020278760251788115,0.14329795268821988,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
226,0.020061925560618084,0.020061925560618084,0.14243535014374803,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
227,0.019847721255257324,0.019847721255257324,0.14157972610819436,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
228,0.019636109793642467,0.019636109793642467,0.14073100608654804,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
229,0.01942705427934288,0.01942705427934288,0.1398891163045499,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
230,0.019220518447322203,0.019220518447322203,0.13905397961020585,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
231,0.01901646665071076,0.01901646665071076,0.1382255154458176,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
232,0.018814863848596586,0.018814863848596586,0.13740364340862157,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
233,0.01861567559432457,0.01861567559432457,0.13658828730454586,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
234,0.01841886802367299,0.01841886802367299,0.13577937637710483,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
235,0.018224407842679265,0.018224407842679265,0.13497684293284729,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
236,0.018032262315452546,0.018032262315452546,0.1341806186941966,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
237,0.01784239925249898,0.01784239925249898,0.13339063292595205,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
238,0.01765478699982114,0.01765478699982114,0.13260681354336462,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
239,0.017469394428641212,0.017469394428641212,0.131829090008876,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
240,0.01728619092533258,0.01728619092533258,0.13105739554571283,heavy_ball_lr0.001_m0.9,rosenbrock_dim2
